0.264,-0.0024,-0.01059
0.265,0.00309,-0.00956
0.266,0.01023,-0.00858
0.267,0.01856,-0.00769
0.268,0.02754,-0.00692
0.269,0.03665,-0.00631
0.27,0.04535,-0.00589
0.271,0.05317,-0.00566
0.272,0.0597,-0.00564
0.273,0.0646,-0.00581
0.274,0.06772,-0.00615
0.275,0.06898,-0.00662
0.276,0.06845,-0.00718
0.277,0.06624,-0.00779
0.278,0.06254,-0.0084
0.279,0.05766,-0.00897
0.28,0.05194,-0.00945
0.281,0.04568,-0.0098
0.282,0.03919,-0.01002
0.283,0.03271,-0.01008
0.284,0.02649,-0.01001
0.285,0.02075,-0.00981
0.286,0.01559,-0.0095
0.287,0.01109,-0.00913
0.288,0.00727,-0.00872
0.289,0.00414,-0.00831
0.29,0.00167,-0.00795
0.291,-1.66E-04,-0.00765
0.292,-0.00143,-0.00744
0.293,-0.00219,-0.00733
0.294,-0.00245,-0.00732
0.295,-0.0023,-0.00742
0.296,-0.00178,-0.00761
0.297,-9.38E-04,-0.00786
0.298,1.36E-04,-0.00817
0.299,0.00146,-0.0085
0.3,0.0029,-0.00883
0.301,0.00435,-0.00915
0.302,0.0057,-0.00943
0.303,0.00682,-0.00964
0.304,0.00769,-0.00979
0.305,0.00818,-0.00984
0.306,0.00818,-0.0098
0.307,0.00764,-0.00964
0.308,0.00648,-0.00937
0.309,0.0048,-0.00899
0.31,0.00265,-0.00848
0.311,9.93E-05,-0.00787
0.312,-0.00275,-0.00714
0.313,-0.00581,-0.00634
0.314,-0.00888,-0.00547
0.315,-0.01185,-0.00458
0.316,-0.01459,-0.0037
0.317,-0.01705,-0.00286
0.318,-0.01922,-0.00211
0.319,-0.02106,-0.0015
0.32,-0.02267,-0.00106
0.321,-0.02415,-8.15E-04
0.322,-0.02563,-7.94E-04
0.323,-0.02726,-9.98E-04
0.324,-0.02915,-0.00143
0.325,-0.03145,-0.00206
0.326,-0.03427,-0.00284
0.327,-0.03763,-0.00375
0.328,-0.04147,-0.0047
0.329,-0.04564,-0.00565
0.33,-0.05,-0.00653
0.331,-0.05431,-0.00728
0.332,-0.05829,-0.00785
0.333,-0.06166,-0.0082
0.334,-0.06403,-0.0083
0.335,-0.0652,-0.00814
0.336,-0.06496,-0.00773
0.337,-0.06322,-0.0071
0.338,-0.06,-0.00629
0.339,-0.05535,-0.00533
0.34,-0.04953,-0.00431
0.341,-0.0429,-0.00326
0.342,-0.03588,-0.00226
0.343,-0.02902,-0.00136
0.344,-0.02278,-6.24E-04
0.345,-0.01769,-7.99E-05
0.346,-0.01421,2.41E-04
0.347,-0.0127,3.20E-04
0.348,-0.01346,1.50E-04
0.349,-0.01654,-2.53E-04
0.35,-0.02187,-8.66E-04
0.351,-0.02922,-0.00166
0.352,-0.03827,-0.00258
0.353,-0.04854,-0.00361
0.354,-0.0594,-0.00467
0.355,-0.07023,-0.00572
0.356,-0.0804,-0.00671
0.357,-0.08936,-0.00759
0.358,-0.09664,-0.00834
0.359,-0.10182,-0.00892
0.36,-0.10471,-0.00932
0.361,-0.10528,-0.00953
0.362,-0.10367,-0.00957
0.363,-0.10019,-0.00945
0.364,-0.09521,-0.00921
0.365,-0.08929,-0.00888
0.366,-0.08301,-0.00852
0.367,-0.07698,-0.00816
0.368,-0.07177,-0.00785
0.369,-0.0678,-0.00762
0.37,-0.06546,-0.00751
0.371,-0.06498,-0.00754
0.372,-0.06645,-0.0077
0.373,-0.06982,-0.008
0.374,-0.07476,-0.00841
0.375,-0.08095,-0.0089
0.376,-0.08795,-0.00945
0.377,-0.09532,-0.01
0.378,-0.10261,-0.01053
0.379,-0.10924,-0.01099
0.38,-0.11489,-0.01135
0.381,-0.11928,-0.01161
0.382,-0.12227,-0.01176
0.383,-0.12389,-0.01179
0.384,-0.1242,-0.01172
0.385,-0.12347,-0.01158
0.386,-0.12202,-0.01139
0.387,-0.12027,-0.01119
0.388,-0.11864,-0.01099
0.389,-0.1175,-0.01082
0.39,-0.11724,-0.01069
0.391,-0.11812,-0.01061
0.392,-0.1203,-0.01057
0.393,-0.12379,-0.01056
0.394,-0.12842,-0.01056
0.395,-0.134,-0.01054
0.396,-0.14018,-0.01048
0.397,-0.14656,-0.01037
0.398,-0.15269,-0.01019
0.399,-0.15798,-0.00994
0.4,-0.16204,-0.00962
0.401,-0.16455,-0.00925
0.402,-0.16526,-0.00886
0.403,-0.16411,-0.00848
0.404,-0.16104,-0.00816
0.405,-0.15629,-0.00792
0.406,-0.15022,-0.0078
0.407,-0.14327,-0.00784
0.408,-0.13607,-0.00805
0.409,-0.12916,-0.00845
0.41,-0.12318,-0.00903
0.411,-0.1187,-0.00976
0.412,-0.11621,-0.01063
0.413,-0.1161,-0.01161
0.414,-0.11856,-0.01265
0.415,-0.12366,-0.01371
0.416,-0.13125,-0.01475
0.417,-0.14102,-0.01575
0.418,-0.15248,-0.01666
0.419,-0.16502,-0.01747
0.42,-0.17796,-0.01817
0.421,-0.1906,-0.01875
0.422,-0.2022,-0.01922
0.423,-0.21204,-0.01957
0.424,-0.21955,-0.01982
0.425,-0.22432,-0.01999
0.426,-0.2261,-0.02009
0.427,-0.2248,-0.02014
0.428,-0.22044,-0.02014
0.429,-0.21334,-0.02009
0.43,-0.20396,-0.02001
0.431,-0.19287,-0.0199
0.432,-0.1807,-0.01977
0.433,-0.16808,-0.0196
0.434,-0.15575,-0.0194
0.435,-0.14436,-0.01916
0.436,-0.13447,-0.01891
0.437,-0.12646,-0.01862
0.438,-0.12061,-0.01829
0.439,-0.11705,-0.01794
0.44,-0.11576,-0.01755
0.441,-0.11653,-0.01715
0.442,-0.11906,-0.01672
0.443,-0.12287,-0.01628
0.444,-0.12757,-0.01582
0.445,-0.13258,-0.01535
0.446,-0.13742,-0.01489
0.447,-0.14163,-0.01443
0.448,-0.14478,-0.01398
0.449,-0.14671,-0.01356
0.45,-0.1472,-0.01318
0.451,-0.14619,-0.01284
0.452,-0.14377,-0.01255
0.453,-0.14005,-0.0123
0.454,-0.13543,-0.01212
0.455,-0.13015,-0.01198
0.456,-0.12454,-0.01188
